row_id,fold
8593,3
8594,4
8595,3
8596,3
8597,4
8598,2
8599,4
8600,2
8601,3
8602,3
8603,2
8604,0
8605,1
8606,0
8607,3
8608,1
8609,2
8610,0
8611,1
8612,3
8613,4
8614,1
8615,2
8616,3
8617,0
8618,0
8619,3
8620,1
8621,3
8622,3
8623,1
8624,4
8625,3
8626,3
8627,0
8628,4
8629,0
8630,0
8631,0
8632,0
8633,0
8634,0
8635,0
8636,0
8637,1
8638,0
8639,4
8640,1
8641,3
8642,0
8643,3
8644,4
8645,3
8646,1
8647,4
8648,4
8649,2
8650,4
8651,4
8652,0
8653,0
8654,1
8655,4
8656,3
8657,1
8658,0
8659,4
8660,0
8661,1
8662,3
8663,3
8664,4
8665,1
8666,0
8667,1
8668,4
8669,3
8670,3
8671,2
8672,1
8673,2
8674,4
8675,4
8676,3
8677,2
8678,4
8679,2
8680,2
8681,4
8682,1
8683,4
8684,3
8685,1
8686,1
8687,2
8688,0
8689,2
8690,3
8691,1
8692,4
8693,2
8694,4
8695,0
8696,4
8697,3
8698,3
8699,4
8700,0
8701,4
8702,3
8703,0
8704,2
8705,4
8706,2
8707,1
8708,3
8709,2
8710,0
8711,0
8712,2
8713,2
8714,3
8715,4
8716,3
8717,3
8718,1
8719,0
8720,2
8721,4
8722,3
8723,2
8724,2
8725,2
8726,2
8727,3
8728,4
8729,0
8730,4
8731,1
8732,4
8733,1
8734,1
8735,2
8736,4
8737,3
8738,3
8739,4
8740,0
8741,4
8742,0
8743,2
8744,3
8745,1
8746,4
8747,4
8748,2
8749,4
8750,4
8751,2
8752,0
8753,1
8754,3
8755,0
8756,0
8757,3
8758,1
8759,2
8760,3
8761,4
8762,2
8763,3
8764,3
8765,0
8766,4
8767,0
8768,1
8769,0
8770,3
8771,0
8772,3
8773,0
8774,4
8775,2
8776,3
8777,0
8778,4
8779,4
8780,2
8781,3
8782,2
8783,2
8784,4
8785,4
8786,1
8787,3
8788,4
8789,3
8790,3
8791,1
8792,2
8793,2
8794,4
8795,3
8796,0
8797,3
8798,3
8799,4
8800,3
8801,1
8802,3
8803,3
8804,1
8805,0
8806,2
8807,4
8808,4
8809,2
8810,1
8811,2
8812,1
8813,0
8814,4
8815,1
8816,4
8817,0
8818,1
8819,2
8820,1
8821,4
8822,0
8823,4
8824,0
8825,3
8826,2
8827,0
8828,2
8829,1
8830,0
8831,2
8832,0
8833,1
8834,0
8835,2
8836,3
8837,3
8838,1
8839,0
8840,0
8841,4
8842,4
8843,0
8844,0
8845,1
8846,1
8847,1
8848,0
8849,3
8850,1
8851,0
8852,1
8853,3
8854,2
8855,2
8856,1
8857,0
8858,3
8859,1
8860,3
8861,4
8862,2
8863,1
8864,3
8865,0
8866,1
8867,3
8868,3
8869,3
8870,2
8871,1
8872,1
8873,4
8874,4
8875,4
8876,4
8877,1
8878,0
8879,0
8880,2
8881,0
8882,3
8883,1
8884,0
8885,4
8886,0
8887,3
8888,2
8889,3
8890,2
8891,0
8892,2
8893,0
8894,2
8895,0
8896,3
8897,1
8898,1
8899,4
8900,1
8901,0
8902,2
8903,2
8904,1
8905,1
8906,0
8907,3
8908,0
8909,4
8910,3
8911,4
8912,0
8913,4
8914,1
8915,2
8916,0
8917,3
8918,4
8919,0
8920,2
8921,3
8922,4
8923,2
8924,2
8925,0
8926,0
8927,2
8928,0
8929,3
8930,0
8931,3
8932,0
8933,3
8934,2
8935,3
8936,4
8937,1
8938,0
8939,3
8940,3
8941,0
8942,1
8943,1
8944,3
8945,4
8946,2
8947,0
8948,3
8949,4
8950,4
8951,2
8952,2
8953,0
8954,4
8955,0
8956,3
8957,1
8958,3
8959,1
8960,3
8961,1
8962,1
8963,2
8964,0
8965,2
8966,2
8967,0
8968,0
8969,4
8970,2
8971,1
8972,2
8973,1
8974,4
8975,1
8976,3
8977,2
8978,0
8979,1
8980,2
8981,0
8982,3
8983,3
8984,4
8985,4
8986,1
8987,2
8988,1
8989,1
8990,2
8991,1
8992,1
8993,1
8994,2
8995,0
8996,4
8997,2
8998,3
8999,3
9000,1
9001,2
9002,2
9003,2
9004,1
9005,1
9006,4
9007,1
9008,4
9009,2
9010,0
9011,2
9012,3
9013,0
9014,3
9015,3
9016,3
9017,0
9018,3
9019,0
9020,0
9021,2
9022,2
9023,1
9024,2
9025,3
9026,0
9027,4
9028,4
9029,3
9030,2
9031,4
9032,0
9033,4
9034,0
9035,0
9036,2
9037,2
9038,2
9039,0
9040,0
9041,4
9042,3
9043,0
9044,3
9045,2
9046,0
9047,2
9048,4
9049,4
9050,1
9051,3
9052,4
9053,1
9054,0
9055,2
9056,4
9057,0
9058,4
9059,3
9060,2
9061,0
9062,3
9063,4
9064,1
9065,2
9066,3
9067,0
9068,3
9069,3
9070,1
9071,2
9072,2
9073,4
9074,3
9075,0
9076,3
9077,4
9078,3
9079,2
9080,0
9081,2
9082,0
9083,0
9084,0
9085,0
9086,2
9087,3
9088,2
9089,0
9090,2
9091,2
9092,3
9093,1
9094,4
9095,2
9096,4
9097,3
9098,4
9099,4
9100,2
9101,2
9102,2
9103,3
9104,3
9105,0
9106,1
9107,0
9108,1
9109,2
9110,1
9111,0
9112,1
9113,3
9114,4
9115,2
9116,3
9117,3
9118,4
9119,0
9120,3
9121,2
9122,0
9123,3
9124,0
9125,4
9126,3
9127,1
9128,0
9129,2
9130,4
9131,0
9132,0
9133,1
9134,4
9135,0
9136,0
9137,2
9138,1
9139,1
9140,1
9141,4
9142,2
9143,2
9144,4
9145,4
9146,0
9147,3
9148,3
9149,3
9150,2
9151,2
9152,3
9153,1
9154,2
9155,2
9156,0
9157,4
9158,3
9159,0
9160,4
9161,4
9162,0
9163,1
9164,3
9165,0
9166,1
9167,1
9168,0
9169,3
9170,1
9171,2
9172,2
9173,3
9174,1
9175,3
9176,1
9177,2
9178,0
9179,1
9180,2
9181,2
9182,3
9183,3
9184,1
9185,0
9186,4
9187,4
9188,3
9189,1
9190,0
9191,1
9192,4
9193,4
9194,4
9195,4
9196,2
9197,4
9198,2
9199,3
9200,1
9201,3
9202,3
9203,3
9204,0
9205,1
9206,3
9207,0
9208,4
9209,3
9210,4
9211,4
9212,0
9213,1
9214,4
9215,4
9216,2
9217,2
9218,0
9219,4
9220,4
9221,1
9222,3
9223,3
9224,3
9225,3
9226,2
9227,0
9228,1
9229,4
9230,3
9231,2
9232,0
9233,0
9234,4
9235,3
9236,2
9237,0
9238,3
9239,0
9240,3
9241,1
9242,4
9243,0
9244,0
9245,3
9246,1
9247,1
9248,4
9249,4
9250,2
9251,4
9252,4
9253,2
9254,3
9255,0
9256,2
9257,2
9258,0
9259,1
9260,4
9261,0
9262,1
9263,2
9264,4
9265,2
9266,3
9267,1
9268,2
9269,0
9270,1
9271,0
9272,3
9273,0
9274,4
9275,1
9276,2
9277,1
9278,3
9279,0
9280,4
9281,0
9282,0
9283,3
9284,2
9285,0
9286,0
9287,0
9288,4
9289,4
9290,2
9291,1
9292,1
9293,3
9294,4
9295,4
9296,4
9297,2
9298,1
9299,0
9300,1
9301,1
9302,1
9303,0
9304,2
9305,0
9306,0
9307,0
9308,2
9309,4
9310,1
9311,3
9312,1
9313,0
9314,0
9315,3
9316,2
9317,4
9318,0
9319,2
9320,1
9321,1
9322,3
9323,3
9324,4
9325,3
9326,0
9327,4
9328,4
9329,2
9330,4
9331,1
9332,1
9333,2
9334,0
9335,3
9336,0
9337,4
9338,1
9339,0
9340,1
9341,2
9342,3
9343,1
9344,4
9345,2
9346,0
9347,2
9348,1
9349,1
9350,0
9351,1
9352,4
9353,2
9354,0
9355,4
9356,3
9357,1
9358,3
9359,4
9360,0
9361,2
9362,0
9363,3
9364,3
9365,1
9366,0
9367,0
9368,4
9369,2
9370,0
9371,3
9372,4
9373,2
9374,3
9375,1
9376,3
9377,0
9378,2
9379,2
9380,0
9381,4
9382,1
9383,1
9384,0
9385,4
9386,4
9387,4
9388,0
9389,0
9390,4
9391,2
9392,1
9393,1
9394,3
9395,4
9396,1
9397,4
9398,4
9399,0
9400,2
9401,2
9402,4
9403,0
9404,3
9405,4
9406,3
9407,0
9408,3
9409,0
9410,3
9411,1
9412,1
9413,2
9414,2
9415,3
9416,0
9417,2
9418,4
9419,0
9420,1
9421,3
9422,2
9423,3
9424,0
9425,1
9426,4
9427,3
9428,3
9429,0
9430,2
9431,3
9432,0
9433,1
9434,2
9435,4
9436,0
9437,2
9438,1
9439,4
9440,3
9441,1
9442,4
9443,0
9444,0
9445,4
9446,3
9447,1
9448,0
9449,3
9450,4
9451,4
9452,1
9453,4
9454,0
9455,0
9456,3
9457,1
9458,1
9459,3
9460,3
9461,3
9462,2
9463,3
9464,1
9465,4
9466,4
9467,2
9468,4
9469,1
9470,2
9471,1
9472,3
9473,4
9474,1
9475,3
9476,1
9477,1
9478,2
9479,1
9480,4
9481,4
9482,1
9483,2
9484,0
9485,4
9486,3
9487,4
9488,0
9489,1
9490,0
9491,4
9492,3
9493,4
9494,1
9495,4
9496,0
9497,1
9498,2
9499,0
9500,3
9501,4
9502,4
9503,2
9504,2
9505,1
9506,0
9507,3
9508,1
9509,3
9510,0
9511,2
9512,0
9513,1
9514,1
9515,2
9516,0
9517,1
9518,0
9519,2
9520,3
9521,4
9522,1
9523,4
9524,2
9525,1
9526,0
9527,0
9528,2
9529,1
9530,1
9531,0
9532,2
9533,2
9534,2
9535,1
9536,3
9537,3
9538,1
9539,0
9540,0
9541,2
9542,2
9543,0
9544,2
9545,3
9546,2
9547,2
9548,2
9549,4
9550,3
9551,1
9552,3
9553,3
9554,3
9555,1
9556,3
9557,2
9558,3
9559,3
9560,0
9561,0
9562,3
9563,2
9564,0
9565,4
9566,3
9567,1
9568,1
9569,3
9570,1
9571,1
9572,4
9573,0
9574,0
9575,4
9576,1
9577,0
9578,1
9579,3
9580,0
9581,0
9582,4
9583,2
9584,4
9585,3
9586,4
9587,0
9588,1
9589,4
9590,0
9591,2
9592,3
9593,2
9594,3
9595,4
9596,3
9597,1
9598,4
9599,2
9600,4
9601,4
9602,0
9603,4
9604,2
9605,1
9606,3
9607,4
9608,1
9609,0
9610,3
9611,0
9612,2
9613,3
9614,0
9615,1
9616,0
9617,0
9618,1
9619,1
9620,0
9621,1
9622,0
9623,1
9624,2
9625,3
9626,0
9627,4
9628,3
9629,4
9630,4
9631,0
9632,1
9633,1
9634,3
9635,3
9636,4
9637,2
9638,0
9639,3
9640,0
9641,4
9642,1
9643,0
9644,1
9645,2
9646,2
9647,4
9648,1
9649,2
9650,1
9651,1
9652,1
9653,3
9654,1
9655,0
9656,1
9657,1
9658,1
9659,4
9660,1
9661,0
9662,1
9663,2
9664,4
9665,4
9666,3
9667,2
9668,1
9669,3
9670,4
9671,3
9672,1
9673,0
9674,4
9675,4
9676,0
9677,0
9678,3
9679,1
9680,4
9681,3
9682,0
9683,2
9684,3
9685,2
9686,3
9687,2
9688,3
9689,2
9690,2
9691,4
9692,3
9693,3
9694,3
9695,2
9696,0
9697,3
9698,4
9699,2
9700,4
9701,2
9702,1
9703,3
9704,2
9705,2
9706,3
9707,3
9708,0
9709,4
9710,1
9711,1
9712,1
9713,2
9714,2
9715,2
9716,0
9717,1
9718,3
9719,4
9720,0
9721,1
9722,2
9723,1
9724,4
9725,3
9726,1
9727,0
9728,4
9729,2
9730,2
9731,4
9732,0
9733,3
9734,4
9735,1
9736,2
9737,4
9738,0
9739,1
9740,4
9741,1
9742,0
9743,2
9744,0
9745,2
9746,4
9747,1
9748,4
9749,0
9750,1
9751,0
9752,1
9753,0
9754,4
9755,4
9756,3
9757,0
9758,2
9759,3
9760,4
9761,0
9762,1
9763,2
9764,0
9765,3
9766,1
9767,1
9768,3
9769,0
9770,2
9771,2
9772,2
9773,4
9774,1
9775,1
9776,4
9777,3
9778,3
9779,1
9780,4
9781,2
9782,2
9783,2
9784,4
9785,0
9786,3
9787,0
9788,0
9789,2
9790,1
9791,3
9792,2
9793,2
9794,4
9795,3
9796,4
9797,4
9798,3
9799,3
9800,0
9801,2
9802,3
9803,1
9804,3
9805,0
9806,2
9807,3
9808,2
9809,4
9810,1
9811,2
9812,2
9813,3
9814,2
9815,1
9816,0
9817,1
9818,1
9819,0
9820,3
9821,1
9822,2
9823,4
9824,3
9825,3
9826,0
9827,3
9828,0
9829,0
9830,4
9831,3
9832,1
9833,0
9834,0
9835,0
9836,4
9837,1
9838,4
9839,2
9840,4
9841,1
9842,3
9843,2
9844,0
9845,2
9846,2
9847,0
9848,3
9849,2
9850,3
9851,2
9852,4
9853,0
9854,4
9855,4
9856,0
9857,2
9858,3
9859,1
9860,0
9861,3
9862,1
9863,1
9864,4
9865,3
9866,1
9867,0
9868,3
9869,1
9870,3
9871,2
9872,0
9873,0
9874,0
9875,1
9876,2
9877,4
9878,3
9879,3
9880,3
9881,3
9882,0
9883,4
9884,3
9885,3
9886,4
9887,4
9888,1
9889,4
9890,3
9891,1
9892,4
9893,0
9894,1
9895,1
9896,2
9897,0
9898,0
9899,4
9900,0
9901,1
9902,1
9903,4
9904,2
9905,4
9906,0
9907,0
9908,2
9909,2
9910,2
9911,0
9912,3
9913,0
9914,2
9915,1
9916,4
9917,4
9918,4
9919,1
9920,3
9921,3
9922,0
9923,3
9924,2
9925,0
9926,3
9927,1
9928,1
9929,1
9930,3
9931,4
9932,4
9933,4
9934,4
9935,4
9936,4
9937,2
9938,1
9939,2
9940,2
9941,1
9942,4
9943,4
9944,3
9945,1
9946,0
9947,4
9948,3
9949,3
9950,2
9951,1
9952,2
9953,2
9954,0
9955,3
9956,1
9957,1
9958,0
9959,3
9960,4
9961,1
9962,4
9963,3
9964,3
9965,1
9966,3
9967,4
9968,1
9969,3
9970,4
9971,3
9972,3
9973,2
9974,2
9975,1
9976,2
9977,1
9978,0
9979,3
9980,2
9981,3
9982,0
9983,1
9984,3
9985,2
9986,3
9987,0
9988,0
9989,4
9990,3
9991,4
9992,1
9993,1
9994,4
9995,4
9996,1
9997,2
9998,2
9999,2
10000,3
10001,0
10002,1
10003,1
10004,3
10005,3
10006,3
10007,0
10008,3
10009,2
10010,4
10011,0
10012,1
10013,0
10014,3
10015,0
10016,1
10017,2
10018,1
10019,2
10020,3
10021,2
10022,2
10023,2
10024,2
10025,0
10026,0
10027,4
10028,1
10029,4
10030,0
10031,4
10032,0
10033,1
10034,3
10035,2
10036,3
10037,3
10038,0
10039,0
10040,2
10041,1
10042,2
10043,4
10044,1
10045,2
10046,4
10047,2
10048,2
10049,3
10050,2
10051,2
10052,4
10053,1
10054,0
10055,1
10056,3
10057,0
10058,1
10059,2
10060,2
10061,2
10062,4
10063,4
10064,3
10065,3
10066,4
10067,2
10068,4
10069,3
10070,1
10071,2
10072,2
10073,1
10074,0
10075,4
10076,4
10077,0
10078,0
10079,4
10080,4
10081,4
10082,3
10083,3
10084,4
10085,3
10086,3
10087,4
10088,4
10089,2
10090,0
10091,4
10092,4
10093,4
10094,0
10095,4
10096,0
10097,3
10098,4
10099,3
10100,2
10101,3
10102,1
10103,3
10104,1
10105,1
10106,1
10107,3
10108,2
10109,1
10110,2
10111,0
10112,0
10113,4
10114,1
10115,1
10116,2
10117,3
10118,4
10119,0
10120,3
10121,2
10122,4
10123,3
10124,1
10125,1
10126,1
10127,4
10128,4
10129,3
10130,2
10131,4
10132,4
10133,4
10134,2
10135,0
10136,0
10137,3
10138,2
10139,3
10140,3
10141,3
10142,1
10143,3
10144,1
10145,1
10146,3
10147,3
10148,0
10149,2
10150,2
10151,3
10152,0
10153,1
10154,0
10155,1
10156,0
10157,1
10158,0
10159,4
10160,4
10161,1
10162,2
10163,4
10164,1
10165,4
10166,2
10167,2
10168,1
10169,1
10170,4
10171,3
10172,3
10173,0
10174,0
10175,4
10176,4
10177,0
10178,1
10179,2
10180,0
10181,0
10182,1
10183,2
10184,1
10185,1
10186,2
10187,1
10188,4
10189,1
10190,0
10191,0
10192,2
10193,3
10194,3
10195,2
10196,2
10197,1
10198,2
10199,0
10200,4
10201,2
10202,2
10203,3
10204,2
10205,0
10206,4
10207,2
10208,0
10209,0
10210,4
10211,4
10212,3
10213,2
10214,3
10215,2
10216,1
10217,2
10218,3
10219,3
10220,0
10221,1
10222,1
10223,1
10224,0
10225,1
10226,4
10227,0
10228,2
10229,1
10230,0
10231,0
10232,2
10233,4
10234,0
10235,1
10236,3
10237,2
10238,3
10239,0
10240,0
10241,0
10242,0
10243,4
10244,2
10245,1
10246,3
10247,4
10248,2
10249,3
10250,0
10251,3
10252,4
10253,2
10254,0
10255,2
10256,3
10257,2
10258,0
10259,4
10260,2
10261,0
10262,3
10263,2
10264,2
10265,4
10266,2
10267,3
10268,1
10269,1
10270,2
10271,1
10272,0
10273,0
10274,2
10275,3
10276,0
10277,1
10278,4
10279,0
10280,4
10281,3
10282,1
10283,0
10284,3
10285,2
10286,1
10287,4
10288,1
10289,0
10290,1
10291,4
10292,3
10293,2
10294,2
10295,4
10296,0
10297,0
10298,4
10299,0
10300,0
10301,4
10302,0
10303,4
10304,3
10305,4
10306,3
10307,3
10308,3
10309,1
10310,1
10311,2
10312,4
10313,3
10314,1
10315,2
10316,2
10317,2
10318,4
10319,3
10320,3
10321,3
10322,1
10323,0
10324,0
10325,3
10326,2
10327,1
10328,4
10329,3
10330,0
10331,1
10332,4
10333,0
10334,0
10335,1
10336,3
10337,3
10338,3
10339,1
10340,4
10341,1
10342,1
10343,1
10344,3
10345,1
10346,2
10347,4
10348,3
10349,3
10350,4
10351,4
10352,4
10353,1
10354,3
10355,0
10356,0
10357,2
10358,3
10359,3
10360,4
10361,3
10362,1
10363,4
10364,2
10365,1
10366,2
10367,1
10368,4
10369,4
10370,0
10371,1
10372,0
10373,4
10374,3
10375,4
10376,0
10377,2
10378,4
10379,2
10380,0
10381,0
10382,4
10383,1
10384,0
10385,3
10386,4
10387,2
10388,3
10389,0
10390,4
10391,4
10392,0
10393,0
10394,1
10395,1
10396,1
10397,2
10398,0
10399,0
10400,1
10401,2
10402,0
10403,2
10404,4
10405,1
10406,4
10407,0
10408,4
10409,4
10410,0
10411,4
10412,4
10413,3
10414,3
10415,4
10416,3
10417,4
10418,3
10419,3
10420,2
10421,1
10422,1
10423,0
10424,1
10425,2
10426,4
10427,3
10428,0
10429,1
10430,3
10431,1
10432,2
10433,2
10434,0
10435,3
10436,0
10437,3
10438,0
10439,4
10440,1
10441,0
10442,0
10443,1
10444,3
10445,1
10446,3
10447,3
10448,0
10449,4
10450,3
10451,2
10452,3
10453,3
10454,0
10455,2
10456,1
10457,1
10458,1
10459,3
10460,2
10461,4
10462,2
10463,0
10464,4
10465,4
10466,3
10467,2
10468,2
10469,2
10470,2
10471,1
10472,2
10473,3
10474,4
10475,4
10476,2
10477,2
10478,1
10479,2
10480,4
10481,3
10482,4
10483,1
10484,4
10485,2
10486,1
10487,3
10488,1
10489,3
10490,1
10491,3
10492,2
10493,3
10494,2
10495,3
10496,0
10497,3
10498,1
10499,2
10500,3
10501,1
10502,4
10503,3
10504,2
10505,1
10506,3
10507,2
10508,0
10509,3
10510,0
10511,3
10512,1
10513,4
10514,3
10515,4
10516,1
10517,2
10518,4
10519,1
10520,1
10521,0
10522,1
10523,3
10524,0
10525,4
10526,2
10527,1
10528,4
10529,1
10530,0
10531,2
10532,0
10533,3
10534,0
10535,1
10536,2
10537,0
10538,4
10539,1
10540,3
10541,2
10542,2
10543,2
10544,0
10545,0
10546,1
10547,4
10548,0
10549,1
10550,0
10551,3
10552,3
10553,4
10554,4
10555,3
10556,3
10557,1
10558,2
10559,4
10560,4
10561,3
10562,3
10563,2
10564,2
10565,3
10566,3
10567,4
10568,2
10569,1
10570,0
10571,3
10572,0
10573,3
10574,0
10575,1
10576,4
10577,4
10578,3
10579,1
10580,1
10581,3
10582,1
10583,3
10584,1
10585,4
10586,4
10587,0
10588,0
10589,0
10590,0
10591,3
10592,1
10593,0
10594,4
10595,3
10596,0
10597,2
10598,0
10599,1
10600,0
10601,0
10602,1
10603,4
10604,3
10605,4
10606,3
10607,2
10608,2
10609,0
10610,0
10611,1
10612,4
10613,3
10614,4
10615,4
10616,0
10617,4
10618,3
10619,1
10620,4
10621,4
10622,0
10623,1
10624,4
10625,2
10626,2
10627,1
10628,0
10629,3
10630,2
10631,0
10632,1
10633,0
10634,1
10635,3
10636,1
10637,2
10638,2
10639,0
10640,1
10641,4
10642,2
10643,3
10644,1
10645,3
10646,1
10647,0
10648,3
10649,3
10650,3
10651,1
10652,2
10653,1
10654,1
10655,1
10656,2
10657,1
10658,3
10659,3
10660,2
10661,2
10662,2
10663,2
10664,1
10665,0
10666,3
10667,4
10668,0
10669,1
10670,1
10671,3
10672,0
10673,3
10674,0
10675,1
10676,2
10677,2
10678,2
10679,4
10680,4
10681,0
10682,2
10683,0
10684,2
10685,1
10686,1
10687,1
10688,3
10689,1
10690,0
10691,2
10692,3
10693,4
10694,0
10695,2
10696,2
10697,1
10698,4
10699,0
10700,4
10701,2
10702,4
10703,4
10704,4
10705,2
10706,4
10707,4
10708,3
10709,1
10710,2
10711,4
10712,2
10713,4
10714,3
10715,0
10716,4
10717,3
10718,0
10719,3
10720,4
10721,1
10722,0
10723,4
10724,2
10725,3
10726,2
10727,2
10728,3
10729,4
10730,3
10731,4
10732,2
10733,3
10734,1
10735,2
10736,1
10737,3
10738,3
10739,3
10740,0
10741,4
10742,4
10743,0
10744,1
10745,2
10746,4
10747,3
10748,2
10749,3
10750,0
10751,0
10752,3
10753,1
10754,0
10755,1
10756,1
10757,0
10758,0
10759,2
10760,0
10761,1
10762,4
10763,2
10764,2
10765,0
10766,3
10767,2
10768,0
10769,3
10770,3
10771,1
10772,1
10773,3
10774,2
10775,1
10776,1
10777,0
10778,1
10779,4
10780,4
10781,3
10782,4
10783,0
10784,4
10785,3
10786,3
10787,0
10788,4
10789,0
10790,0
10791,2
10792,1
10793,2
10794,3
10795,4
10796,3
10797,3
10798,4
10799,4
10800,3
10801,3
10802,4
10803,2
10804,0
10805,3
10806,1
10807,0
10808,0
10809,2
10810,4
10811,2
10812,3
10813,1
10814,2
10815,3
10816,0
10817,2
10818,1
10819,4
10820,4
10821,3
10822,3
10823,2
10824,1
10825,1
10826,0
10827,0
10828,0
10829,4
10830,0
10831,0
10832,0
10833,0
10834,2
10835,0
10836,1
10837,2
10838,4
10839,0
10840,0
10841,2
10842,0
10843,2
10844,4
10845,3
10846,3
10847,2
10848,1
10849,2
10850,0
10851,4
10852,4
10853,2
10854,2
10855,2
10856,3
10857,4
10858,2
10859,3
10860,1
10861,4
10862,0
10863,4
10864,4
10865,2
10866,0
10867,1
10868,3
10869,3
10870,0
10871,1
10872,0
10873,3
10874,2
10875,2
10876,4
10877,4
10878,0
10879,1
10880,4
10881,4
10882,2
10883,4
10884,4
10885,3
10886,4
10887,2
10888,0
10889,3
10890,0
10891,1
10892,3
10893,3
10894,3
10895,1
10896,1
10897,3
10898,3
10899,4
10900,3
10901,3
10902,0
10903,1
10904,1
10905,4
10906,1
10907,1
10908,0
10909,4
10910,1
10911,0
10912,1
10913,4
10914,4
10915,1
10916,3
10917,0
10918,3
10919,2
10920,1
10921,0
10922,0
10923,0
10924,3
10925,2
10926,1
10927,1
10928,3
10929,0
10930,1
10931,4
10932,4
10933,3
10934,2
10935,1
10936,3
10937,2
10938,0
10939,1
10940,2
10941,1
10942,3
10943,4
10944,3
10945,0
10946,1
10947,0
10948,3
10949,4
10950,4
10951,0
10952,2
10953,0
10954,2
10955,0
10956,0
10957,2
10958,0
10959,0
10960,2
10961,1
10962,1
10963,4
10964,0
10965,3
10966,4
10967,1
10968,2
10969,0
10970,2
10971,4
10972,0
10973,3
10974,3
10975,1
10976,1
10977,2
10978,3
10979,1
10980,3
10981,2
10982,0
10983,3
10984,3
10985,2
10986,1
10987,3
10988,3
10989,1
10990,1
10991,2
10992,0
10993,0
10994,4
10995,3
10996,1
10997,3
10998,4
10999,2
11000,0
11001,3
11002,1
11003,3
11004,4
11005,0
11006,3
11007,0
11008,2
11009,0
11010,4
11011,0
11012,1
11013,0
11014,4
11015,1
11016,1
11017,1
11018,2
11019,4
11020,2
11021,0
11022,1
11023,2
11024,2
11025,3
11026,4
11027,0
11028,2
11029,3
11030,4
11031,3
11032,1
11033,1
11034,2
11035,0
11036,2
11037,0
11038,2
11039,4
11040,0
11041,0
11042,2
11043,4
11044,0
11045,1
11046,2
11047,1
11048,1
11049,2
11050,1
11051,1
11052,3
11053,2
11054,2
11055,2
11056,3
11057,0
11058,1
11059,3
11060,4
11061,3
11062,2
11063,3
11064,3
11065,1
11066,0
11067,0
11068,4
11069,1
11070,2
11071,3
11072,3
11073,3
11074,2
11075,3
11076,4
11077,2
11078,4
11079,0
11080,1
11081,0
11082,4
11083,1
11084,4
11085,4
11086,2
11087,0
11088,0
11089,0
11090,3
11091,0
11092,1
11093,3
11094,3
11095,4
11096,3
11097,1
11098,0
11099,0
11100,1
11101,1
11102,1
11103,4
11104,3
11105,0
11106,0
11107,1
11108,3
11109,1
11110,1
11111,1
11112,4
11113,0
11114,2
11115,4
11116,0
11117,4
11118,4
11119,4
11120,1
11121,0
11122,0
11123,3
11124,3
11125,0
11126,1
11127,1
11128,4
11129,4
11130,1
11131,2
11132,2
11133,0
11134,4
11135,4
11136,0
11137,3
11138,0
11139,4
11140,0
11141,1
11142,0
11143,1
11144,4
11145,1
11146,2
11147,0
11148,1
11149,0
11150,1
11151,0
11152,4
11153,2
11154,4
11155,1
11156,2
11157,4
11158,0
11159,2
11160,2
11161,4
11162,3
11163,1
11164,2
11165,1
11166,2
11167,4
11168,3
11169,1
11170,1
11171,3
11172,0
11173,3
11174,3
11175,3
11176,4
11177,2
11178,4
11179,1
11180,4
11181,4
11182,3
11183,4
11184,0
11185,3
11186,1
11187,2
11188,0
11189,1
11190,0
11191,0
11192,0
11193,2
11194,1
11195,3
11196,1
11197,3
11198,4
11199,0
11200,4
11201,0
11202,0
11203,3
11204,3
11205,3
11206,0
11207,4
11208,1
11209,2
11210,2
11211,2
11212,4
11213,3
11214,3
11215,1
11216,2
11217,2
11218,0
11219,2
11220,3
11221,0
11222,1
11223,1
11224,1
11225,0
11226,3
11227,2
11228,2
11229,4
11230,4
11231,3
11232,0
11233,0
11234,1
11235,1
11236,0
11237,1
11238,4
11239,0
11240,1
11241,1
11242,2
11243,3
11244,4
11245,1
11246,0
11247,3
11248,3
11249,4
11250,0
11251,1
11252,1
11253,0
11254,3
11255,0
11256,3
11257,4
11258,0
11259,1
11260,3
11261,3
11262,4
11263,4
11264,3
11265,0
11266,3
11267,1
11268,0
11269,4
11270,1
11271,3
11272,0
11273,1
11274,2
11275,2
11276,3
11277,4
11278,0
11279,2
11280,1
11281,2
11282,4
11283,0
11284,1
11285,0
11286,3
11287,4
11288,1
11289,3
11290,4
11291,2
11292,2
11293,1
11294,3
11295,1
11296,3
11297,0
11298,0
11299,0
11300,4
11301,3
11302,0
11303,1
11304,2
11305,4
11306,1
11307,0
11308,2
11309,3
11310,0
11311,2
11312,3
11313,1
11314,1
11315,0
11316,3
11317,1
11318,2
11319,4
11320,1
11321,2
11322,0
11323,4
11324,2
11325,0
11326,3
11327,3
11328,3
11329,2
11330,1
11331,1
11332,2
11333,3
11334,2
11335,2
11336,0
11337,0
11338,3
11339,1
11340,0
11341,0
11342,1
11343,0
11344,2
11345,2
11346,1
11347,3
11348,3
11349,4
11350,2
11351,2
11352,1
11353,2
11354,4
11355,3
11356,4
11357,1
11358,2
11359,3
11360,2
11361,1
11362,1
11363,4
11364,1
11365,4
11366,4
11367,3
11368,1
11369,4
11370,3
11371,3
11372,4
11373,4
11374,3
11375,0
11376,2
11377,0
11378,1
11379,2
11380,1
11381,0
11382,1
11383,4
11384,0
11385,1
11386,0
11387,4
11388,0
11389,4
11390,3
